BIRTHDATE;FIRSTNAME;ID;SEX
1997-03-03;Полина;742;FEMALE
1922-11-05;Милена;743;FEMALE
1950-11-14;Самира;744;FEMALE
1975-07-17;Тимур;745;MALE
1999-03-05;Эвелина;746;FEMALE
1924-11-24;Анастасия;747;FEMALE
1952-11-17;Наташа;748;FEMALE
1978-07-07;Виталина;749;FEMALE
2001-03-08;Эдуард;750;MALE
1927-11-26;Валентина;751;FEMALE
1937-07-24;Игорь;752;MALE
1962-03-26;Кирилл;753;MALE
1986-03-14;Снежана;754;FEMALE
2011-11-05;Тамара;755;FEMALE
1939-07-26;Амалия;756;FEMALE
1964-07-17;Роман;757;MALE
1988-03-17;Есения;758;FEMALE
2013-11-07;Ева;759;FEMALE
1941-07-01;Светлана;760;FEMALE
1967-07-19;Амина;761;FEMALE
1990-03-07;Яромир;762;MALE
2016-11-10;Василиса;763;FEMALE
1943-07-19;Яна;764;FEMALE
1969-07-22;Милана;765;FEMALE
1992-03-10;Платон;766;MALE
2018-11-28;Тихон;767;MALE
1922-08-16;Юлия;768;FEMALE
1948-04-06;Георгий;769;MALE
1971-04-06;Тамерлан;770;MALE
1997-12-25;София;771;FEMALE
1925-08-18;Агата;772;FEMALE
1950-08-09;Мария;773;FEMALE
1973-04-25;Юрий;774;MALE
1999-12-27;Эмиль;775;MALE
1927-07-20;Герман;776;MALE
1952-07-11;Эмилия;777;FEMALE
1976-04-27;Макар;778;MALE
2001-11-18;Ярослав;779;MALE
1929-07-11;Владислав;780;MALE
1954-07-02;Федор;781;MALE
1978-03-02;Снежана;782;FEMALE
2003-11-20;Игнат;783;MALE
2014-08-18;Вера;784;FEMALE
1939-04-20;Самира;785;FEMALE
1962-12-08;Владимир;786;MALE
1988-12-27;Никита;787;MALE
2016-08-20;Дмитрий;788;MALE
1941-04-11;Аделина;789;FEMALE
1965-12-11;Артемий;790;MALE
1990-12-02;Арсений;791;MALE
2018-08-23;Артём;792;MALE
1943-04-13;Ринат;793;MALE
1967-04-01;Варвара;794;FEMALE
1992-12-04;Марат;795;MALE
2020-08-13;Василий;796;MALE
1946-04-16;Виталий;797;MALE
1969-04-04;Ангелина;798;FEMALE
1995-12-22;Алиса;799;FEMALE
1940-11-11;Вадим;800;MALE
1965-07-02;Гордей;801;MALE
1989-03-18;Арина;802;FEMALE
2014-03-09;Милена;803;FEMALE
1942-11-02;Олеся;804;FEMALE
1968-07-20;Константин;805;MALE
1991-03-20;Наталья;806;FEMALE
2017-03-11;Анастасия;807;FEMALE
1944-11-04;Наташа;808;FEMALE
1970-07-23;Кира;809;FEMALE
1993-03-23;Борис;810;MALE
2019-03-14;Валентина;811;FEMALE
1947-11-07;Евгения;812;FEMALE
1972-07-25;Лиана;813;FEMALE
1995-07-13;Даниил;814;MALE
2021-03-04;Станислав;815;MALE
1931-11-13;Амалия;816;FEMALE
1957-07-04;Роман;817;MALE
1980-03-04;Злата;818;FEMALE
2006-11-23;Алия;819;FEMALE
1933-11-16;Нелли;820;FEMALE
1959-07-06;Амелия;821;FEMALE
1982-03-23;Яромир;822;MALE
2008-11-13;Василиса;823;FEMALE
1936-11-06;Яна;824;FEMALE
1961-07-25;Милана;825;FEMALE
1984-03-25;Сергей;826;MALE
2010-11-16;Тихон;827;MALE
1938-11-09;Влад;828;MALE
1963-07-27;Александра;829;FEMALE
1987-03-28;Камилла;830;FEMALE
2012-11-18;Филипп;831;MALE
1958-10-23;Юлия;832;FEMALE
1983-10-14;Ясмина;833;FEMALE
2006-06-14;Глеб;834;MALE
1932-02-04;Амир;835;MALE
1960-10-25;Валерий;836;MALE
1985-10-16;Мирослава;837;FEMALE
2009-06-04;Карина;838;FEMALE
1934-02-07;Руслан;839;MALE
1962-02-16;Денис;840;MALE
1987-10-18;Демид;841;MALE
2011-06-07;Антонина;842;FEMALE
1936-02-25;Софья;843;FEMALE
1964-02-18;Стефания;844;FEMALE
1990-10-09;Илья;845;MALE
2013-06-09;Таисия;846;FEMALE
1939-02-28;Тамара;847;FEMALE
1949-11-25;Дамир;848;MALE
1974-07-16;Дарина;849;FEMALE
1998-07-16;Алла;850;FEMALE
1923-03-06;Никита;851;MALE
1951-11-28;Дмитрий;852;MALE
1976-07-18;Марсель;853;MALE
2000-07-18;Марьяна;854;FEMALE
1925-03-09;Инна;855;FEMALE
1953-10-02;Нина;856;FEMALE
1979-10-21;Ринат;857;MALE
2002-07-09;Варвара;858;FEMALE
1928-03-27;Елизавета;859;FEMALE
1955-10-20;Ирина;860;FEMALE
1981-10-11;Элина;861;FEMALE
2004-06-11;Рустам;862;MALE
1930-02-02;Алиса;863;FEMALE
1975-02-07;Алёна;864;FEMALE
2001-10-09;Владимир;865;MALE
1924-06-25;Арина;866;FEMALE
1950-06-16;Юлиана;867;FEMALE
1977-02-09;Владислава;868;FEMALE
2003-10-28;Светлана;869;FEMALE
1926-10-28;Леонид;870;MALE
1952-06-18;Анастасия;871;FEMALE
1980-02-12;Семен;872;MALE
2005-09-02;Виталина;873;FEMALE
1928-10-18;Егор;874;MALE
1954-06-21;Платон;875;MALE
1982-01-02;Елисей;876;MALE
2007-01-05;Николай;877;MALE
1931-09-21;Вероника;878;FEMALE
1956-05-11;Алексей;879;MALE
1966-02-21;Амалия;880;FEMALE
1992-10-11;Лариса;881;FEMALE
2015-06-28;Вячеслав;882;MALE
1941-02-02;Маргарита;883;FEMALE
1969-02-11;Марина;884;FEMALE
1994-10-14;Амелия;885;FEMALE
2017-06-02;Яромир;886;MALE
1943-06-21;Роберт;887;MALE
1971-02-14;Савва;888;MALE
1996-10-04;Милана;889;FEMALE
2020-06-04;Галина;890;FEMALE
1945-06-23;Самир;891;MALE
1973-02-16;Влад;892;MALE
1998-10-07;Даниэль;893;MALE
1922-06-23;Дарья;894;FEMALE
1947-06-26;Надежда;895;FEMALE
1952-02-01;Валерий;896;MALE
1977-10-03;Мария;897;FEMALE
2001-06-19;Дарина;898;FEMALE
1926-02-10;Эмиль;899;MALE
1954-02-03;Иван;900;MALE
1980-10-22;Григорий;901;MALE
2003-06-22;Антонина;902;FEMALE
1929-06-13;Софья;903;FEMALE
1956-02-06;Валерия;904;FEMALE
1982-10-24;Илья;905;MALE
2005-06-12;Каролина;906;FEMALE
1931-06-15;Тамара;907;FEMALE
1959-02-24;Лидия;908;FEMALE
1984-10-27;Юлия;909;FEMALE
2007-06-15;Вячеслав;910;MALE
1933-06-05;Маргарита;911;FEMALE
1943-11-15;Дмитрий;912;MALE
1969-11-05;Семен;913;MALE
1992-07-22;Наталия;914;FEMALE
2018-03-24;Инна;915;FEMALE
1945-02-05;Валентина;916;FEMALE
1971-10-08;Рамиль;917;MALE
1994-07-24;Варвара;918;FEMALE
2020-02-15;Эльвира;919;FEMALE
1948-02-08;Лилия;920;FEMALE
1973-10-26;Элина;921;FEMALE
1996-06-27;Ян;922;MALE
1922-02-17;Алиса;923;FEMALE
1950-02-10;Ольга;924;FEMALE
1975-10-01;Эльмира;925;FEMALE
1999-06-17;Тамерлан;926;MALE
1924-02-20;Амир;927;MALE
1970-02-24;Владислава;928;FEMALE
1995-02-15;Светлана;929;FEMALE
2018-10-15;Родион;930;MALE
1944-06-06;Анастасия;931;FEMALE
1972-02-27;Мадина;932;FEMALE
1997-01-17;Влада;933;FEMALE
2021-10-06;Борис;934;MALE
1946-06-24;Платон;935;MALE
1974-05-17;Елисей;936;MALE
1999-01-08;Лиана;937;FEMALE
1923-09-08;Милана;938;FEMALE
1948-05-27;Алексей;939;MALE
1976-05-20;Арсен;940;MALE
2002-01-10;Вадим;941;MALE
1925-09-11;Алла;942;FEMALE
1951-05-01;Полина;943;FEMALE
1961-02-27;Марина;944;FEMALE
1986-10-17;Амелия;945;FEMALE
2010-10-17;Святогор;946;MALE
1935-06-08;Богдан;947;MALE
1963-02-01;Ярослав;948;MALE
1988-10-20;Ксения;949;FEMALE
2012-10-08;Галина;950;FEMALE
1937-06-10;Самир;951;MALE
1965-02-03;Влад;952;MALE
1991-10-22;Даниэль;953;MALE
2014-10-10;Эмилия;954;FEMALE
1940-06-01;Надежда;955;FEMALE
1967-02-22;Ева;956;FEMALE
1993-02-13;Мирослав;957;MALE
2016-10-13;Арина;958;FEMALE
1942-06-03;Есения;959;FEMALE
1987-05-08;Валерий;960;MALE
2013-01-27;Георгий;961;MALE
1936-09-27;Василина;962;FEMALE
1962-09-17;София;963;FEMALE
1989-05-11;Елизавета;964;FEMALE
2015-01-01;Максим;965;MALE
1938-01-01;Ильдар;966;MALE
1964-09-20;Анжелика;967;FEMALE
1992-05-13;Стефания;968;FEMALE
2017-01-04;Екатерина;969;FEMALE
1940-01-20;Макар;970;MALE
1966-09-10;Игнат;971;MALE
1994-05-03;Владислав;972;MALE
2019-01-22;Любовь;973;FEMALE
1943-01-22;Радмир;974;MALE
1968-09-13;Данил;975;MALE
1978-05-22;Анна;976;FEMALE
2004-01-13;Марсель;977;MALE
1927-09-01;Ульяна;978;FEMALE
1953-05-20;Инна;979;FEMALE
1981-05-13;Валентина;980;FEMALE
2006-01-03;Аделина;981;FEMALE
1929-09-03;Тимур;982;MALE
1955-05-22;Арсений;983;MALE
1983-05-15;Артём;984;MALE
2008-01-06;Элина;985;FEMALE
1932-09-06;Ян;986;MALE
1957-09-25;Тимофей;987;MALE
1985-05-18;Василий;988;MALE
2010-01-08;Ростислав;989;MALE
1934-09-24;Ангелина;990;FEMALE
1959-09-15;Амир;991;MALE
2005-08-04;Адель;992;MALE
1930-04-22;Наталия;993;FEMALE
1954-12-11;Родион;994;MALE
1979-08-13;Мирон;995;MALE
2007-08-22;Артур;996;MALE
1932-04-25;Савва;997;MALE
1956-12-13;Наталья;998;FEMALE
1981-08-04;Платон;999;MALE
2009-08-25;Рамиль;1000;MALE
1935-04-15;Николай;1001;MALE
1958-12-15;Амина;1002;FEMALE
1984-08-06;Алина;1003;FEMALE
2011-08-27;Ариана;1004;FEMALE
1937-04-18;Альберт;1005;MALE
1960-12-06;Петр;1006;MALE
1986-12-09;Альбина;1007;FEMALE
1996-05-06;Марк;1008;MALE
2021-05-25;Роман;1009;MALE
1945-01-25;Ясмина;1010;FEMALE
1970-09-15;Роберт;1011;MALE
1998-05-08;Назар;1012;MALE
1924-05-27;Денис;1013;MALE
1947-01-15;Галина;1014;FEMALE
1973-09-18;Василиса;1015;FEMALE
2000-04-27;Яна;1016;FEMALE
1926-04-01;Даниэль;1017;MALE
1949-12-18;Сергей;1018;MALE
1975-08-08;Надежда;1019;FEMALE
2003-08-01;Ева;1020;FEMALE
1928-04-20;Александра;1021;FEMALE
1951-12-20;Данила;1022;MALE
1977-08-11;Филипп;1023;MALE
1945-04-24;Ясмина;1024;FEMALE
1970-12-27;Карина;1025;FEMALE
1994-08-15;Всеволод;1026;MALE
2019-08-06;Матвей;1027;MALE
1947-04-27;Давид;1028;MALE
1972-12-18;Ника;1029;FEMALE
1996-08-18;Марина;1030;FEMALE
2021-08-08;Святослав;1031;MALE
1949-04-01;Демид;1032;MALE
1975-12-20;Лев;1033;MALE
1998-08-08;Диана;1034;FEMALE
1924-08-11;Ксения;1035;FEMALE
1951-04-20;Арина;1036;FEMALE
1977-12-22;Захар;1037;MALE
2000-12-11;Мелания;1038;FEMALE
1926-08-01;Регина;1039;FEMALE
1936-04-11;Степан;1040;MALE
1961-12-01;Марьяна;1041;FEMALE
1985-08-17;Ольга;1042;FEMALE
2010-04-08;Ростислав;1043;MALE
1938-04-01;Ильдар;1044;MALE
1964-12-20;Олег;1045;MALE
1987-08-20;Агата;1046;FEMALE
2013-04-10;Мария;1047;FEMALE
1940-04-04;Каролина;1048;FEMALE
1966-12-22;Рустам;1049;MALE
1989-08-22;Елизавета;1050;FEMALE
2015-04-13;Нина;1051;FEMALE
1942-04-06;Злата;1052;FEMALE
1968-12-25;Маргарита;1053;FEMALE
1991-08-13;Владислав;1054;MALE
2017-04-15;Екатерина;1055;FEMALE
1962-03-20;Ульяна;1056;FEMALE
1988-03-11;Леонид;1057;MALE
2011-11-27;Ариана;1058;FEMALE
1937-07-02;Алёна;1059;FEMALE
1964-07-11;Варвара;1060;FEMALE
1990-03-13;Виктория;1061;FEMALE
2013-11-01;Дмитрий;1062;MALE
1939-07-20;Самира;1063;FEMALE
1967-07-13;Виталина;1064;FEMALE
1992-03-04;Вероника;1065;FEMALE
2016-11-04;Анатолий;1066;MALE
1941-07-22;Семен;1067;MALE
1969-07-16;Глеб;1068;MALE
1994-03-06;Виолетта;1069;FEMALE
2018-11-22;Ирина;1070;FEMALE
1943-07-25;Виталий;1071;MALE
1953-04-22;Лариса;1072;FEMALE
1979-12-13;Жанна;1073;FEMALE
2002-12-13;Савелий;1074;MALE
1928-08-04;Амалия;1075;FEMALE
1956-04-25;Амина;1076;FEMALE
1981-12-15;Людмила;1077;FEMALE
2005-12-04;Адель;1078;MALE
1930-08-06;Константин;1079;MALE
1958-04-15;Евгений;1080;MALE
1983-04-18;Дарья;1081;FEMALE
2007-12-06;Мадина;1082;FEMALE
1932-08-25;Савва;1083;MALE
1960-03-18;Петр;1084;MALE
1986-03-08;Михаил;1085;MALE
2009-11-08;Евгения;1086;FEMALE
1935-07-27;Лиана;1087;FEMALE
1980-07-04;Святогор;1088;MALE
2005-03-22;Зарина;1089;FEMALE
1929-03-23;Валерия;1090;FEMALE
1954-11-13;Федор;1091;MALE
1982-07-06;Давид;1092;MALE
2008-03-25;Богдан;1093;MALE
1931-03-25;Марина;1094;FEMALE
1957-11-16;Татьяна;1095;FEMALE
1984-07-09;Елена;1096;FEMALE
2010-03-27;Лев;1097;MALE
1933-03-16;Назар;1098;MALE
1959-11-06;Ксения;1099;FEMALE
1986-06-27;Камилла;1100;FEMALE
2012-06-18;Юлиана;1101;FEMALE
1935-03-18;Антон;1102;MALE
1961-10-09;Даниэль;1103;MALE
1971-07-06;Тамерлан;1104;MALE
1997-03-09;Павел;1105;MALE
2020-11-25;Лилия;1106;FEMALE
1946-07-15;Эльмира;1107;FEMALE
1973-07-08;Антонина;1108;FEMALE
1999-03-27;Эмиль;1109;MALE
1922-11-27;Агата;1110;FEMALE
1948-11-18;Мирослава;1111;FEMALE
1975-07-11;Оксана;1112;FEMALE
2001-03-02;Майя;1113;FEMALE
1924-11-02;Иван;1114;MALE
1950-11-20;Мария;1115;FEMALE
1978-07-13;Снежана;1116;FEMALE
2003-03-04;Маргарита;1117;FEMALE
1927-11-20;Герман;1118;MALE
1952-11-11;Илья;1119;MALE
1997-10-28;Ульяна;1120;FEMALE
1923-06-18;Полина;1121;FEMALE
1946-02-06;Арсен;1122;MALE
1972-10-25;Альберт;1123;MALE
2000-10-18;Артемий;1124;MALE
1925-06-09;Виктория;1125;FEMALE
1949-02-09;Мирон;1126;MALE
1974-10-27;Марсель;1127;MALE
2002-10-20;Тимур;1128;MALE
1927-06-11;Эдуард;1129;MALE
1951-02-11;Анна;1130;FEMALE
1976-02-02;Семен;1131;MALE
2004-10-23;Глеб;1132;MALE
1930-06-14;Тимофей;1133;MALE
1953-02-02;Алина;1134;FEMALE
1979-02-20;Каролина;1135;FEMALE
1989-06-02;Родион;1136;MALE
2014-06-20;Есения;1137;FEMALE
1938-02-20;Савелий;1138;MALE
1963-10-11;Игорь;1139;MALE
1991-06-04;Егор;1140;MALE
2016-06-23;Платон;1141;MALE
1940-02-11;Владислава;1142;FEMALE
1965-10-02;Гордей;1143;MALE
1993-06-23;Борис;1144;MALE
2019-06-13;Андрей;1145;MALE
1942-02-13;Олеся;1146;FEMALE
1968-10-04;Влада;1147;FEMALE
1995-10-25;Алла;1148;FEMALE
2021-06-16;Станислав;1149;MALE
1944-02-16;Рамиль;1150;MALE
1970-10-06;Кира;1151;FEMALE
1974-07-22;Георгий;1152;MALE
2000-07-12;Ильдар;1153;MALE
1923-03-28;София;1154;FEMALE
1949-11-19;Агата;1155;FEMALE
1976-07-12;Елена;1156;FEMALE
2002-07-15;Лев;1157;MALE
1925-03-03;Нелли;1158;FEMALE
1951-11-21;Ксения;1159;FEMALE
1979-10-15;Екатерина;1160;FEMALE
2004-06-05;Снежана;1161;FEMALE
1928-02-05;Игнат;1162;MALE
1953-10-24;Стефания;1163;FEMALE
1981-10-17;Родион;1164;MALE
2006-06-08;Жанна;1165;FEMALE
1930-02-24;Савелий;1166;MALE
1955-10-26;Игорь;1167;MALE
1965-07-24;Самира;1168;FEMALE
1991-03-14;Тимур;1169;MALE
2014-03-15;Инна;1170;FEMALE
1940-11-05;Вера;1171;FEMALE
1968-07-26;Оксана;1172;FEMALE
1993-03-17;Майя;1173;FEMALE
2017-03-05;Иван;1174;MALE
1942-11-24;Нина;1175;FEMALE
1970-07-17;Элина;1176;FEMALE
1995-07-07;Ангелина;1177;FEMALE
2019-03-07;Марат;1178;MALE
1944-11-26;Артём;1179;MALE
1972-07-19;Святогор;1180;MALE
1998-07-10;Зарина;1181;FEMALE
2021-03-10;Лидия;1182;FEMALE
1947-11-01;Федор;1183;MALE
1992-10-05;Гордей;1184;MALE
2017-06-24;Наталья;1185;FEMALE
1941-02-24;Мирон;1186;MALE
1966-02-15;Адель;1187;MALE
1994-10-08;Ян;1188;MALE
2020-06-26;Эдуард;1189;MALE
1943-06-15;Валентина;1190;FEMALE
1969-02-17;Семен;1191;MALE
1996-10-26;Николай;1192;MALE
1922-06-01;Петр;1193;MALE
1945-06-17;Алина;1194;FEMALE
1971-02-08;Наташа;1195;FEMALE
1998-10-01;Василина;1196;FEMALE
1924-06-19;Павел;1197;MALE
1947-06-19;Василий;1198;MALE
1973-02-10;Эльмира;1199;FEMALE
1983-10-07;Роман;1200;MALE
2009-06-10;Давид;1201;MALE
1932-02-26;Алия;1202;FEMALE
1958-10-17;Марк;1203;MALE
1985-10-10;Евгений;1204;MALE
2011-06-01;Андрей;1205;MALE
1934-02-01;Олеся;1206;FEMALE
1960-10-19;Влада;1207;FEMALE
1987-10-12;Регина;1208;FEMALE
2013-06-03;Данила;1209;MALE
1936-02-19;Виктор;1210;MALE
1962-02-22;Яна;1211;FEMALE
1990-10-03;Ульяна;1212;FEMALE
2015-06-05;Эвелина;1213;FEMALE
1939-02-22;Арсен;1214;MALE
1964-02-12;Вадим;1215;MALE
2009-01-01;Мирослава;1216;FEMALE
1935-09-20;Юрий;1217;MALE
1958-05-08;Всеволод;1218;MALE
1984-01-26;Юлия;1219;FEMALE
2012-01-19;Елена;1220;FEMALE
1937-09-10;Ника;1221;FEMALE
1961-05-10;Назар;1222;MALE
1986-01-01;Святослав;1223;MALE
2014-01-22;Демид;1224;MALE
1939-09-13;Снежана;1225;FEMALE
1963-05-13;Ярослав;1226;MALE
1988-01-03;Герман;1227;MALE
2016-01-24;Кирилл;1228;MALE
1942-09-15;Захар;1229;MALE
1965-05-03;Мелания;1230;FEMALE
1991-05-22;Игорь;1231;MALE
2001-10-03;Дарина;1232;FEMALE
1926-10-22;Марьяна;1233;FEMALE
1950-06-10;Никита;1234;MALE
1975-02-13;Дамир;1235;MALE
2003-10-22;Макар;1236;MALE
1928-10-24;Софья;1237;FEMALE
1952-06-12;Иван;1238;MALE
1977-02-03;Максим;1239;MALE
2005-09-24;Ринат;1240;MALE
1931-09-15;Глеб;1241;MALE
1954-06-15;Ярослава;1242;FEMALE
1980-01-05;Григорий;1243;MALE
2007-01-27;Вячеслав;1244;MALE
1933-09-17;Айдар;1245;MALE
1956-05-05;Валерия;1246;FEMALE
1982-01-08;Любовь;1247;FEMALE
1927-01-13;Гордей;1248;MALE
1953-09-03;Леонид;1249;MALE
1976-09-04;Милена;1250;FEMALE
2002-05-22;Вадим;1251;MALE
1929-01-15;Тимур;1252;MALE
1955-01-06;Эдуард;1253;MALE
1978-09-22;Анна;1254;FEMALE
2004-05-13;Аделина;1255;FEMALE
1931-01-06;Виталина;1256;FEMALE
1957-12-24;Вероника;1257;FEMALE
1980-09-24;Анатолий;1258;MALE
2006-05-15;Наташа;1259;FEMALE
1934-12-08;Василина;1260;FEMALE
1959-12-27;Виолетта;1261;FEMALE
1983-08-27;Василий;1262;MALE
2008-04-18;Виталий;1263;MALE
2018-01-15;Роман;1264;MALE
1944-09-06;Яромир;1265;MALE
1967-05-06;Алия;1266;FEMALE
1993-05-24;Амалия;1267;FEMALE
2020-01-17;Амина;1268;FEMALE
1946-09-08;Андрей;1269;MALE
1969-05-08;Артур;1270;MALE
1995-05-27;Светлана;1271;FEMALE
1923-01-20;Милана;1272;FEMALE
1948-09-10;Камилла;1273;FEMALE
1972-09-27;Тихон;1274;MALE
1997-05-17;Антон;1275;MALE
1925-01-10;Владимир;1276;MALE
1950-09-01;Полина;1277;FEMALE
1974-09-01;Елисей;1278;MALE
1999-05-20;Альберт;1279;MALE
2004-01-07;Мария;1280;FEMALE
1929-09-25;Таисия;1281;FEMALE
1953-05-26;Эмиль;1282;MALE
1978-05-16;Иван;1283;MALE
2006-01-09;Демид;1284;MALE
1932-09-28;Снежана;1285;FEMALE
1955-05-16;Ярослав;1286;MALE
1981-05-07;Герман;1287;MALE
2008-01-28;Федор;1288;MALE
1934-09-18;Захар;1289;MALE
1957-09-18;Маргарита;1290;FEMALE
1983-05-09;Владислав;1291;MALE
2010-01-02;Роман;1292;MALE
1936-09-21;Давид;1293;MALE
1959-09-21;Алия;1294;FEMALE
1985-05-12;Амалия;1295;FEMALE
1995-02-09;Семен;1296;MALE
2021-10-28;Майя;1297;FEMALE
1944-06-28;Арсений;1298;MALE
1970-02-18;Дмитрий;1299;MALE
1997-01-11;Ринат;1300;MALE
1923-09-02;Глеб;1301;MALE
1946-06-02;Ярослава;1302;FEMALE
1972-01-21;Артём;1303;MALE
1999-01-14;Ростислав;1304;MALE
1925-09-04;Айдар;1305;MALE
1948-05-21;Алиса;1306;FEMALE
1974-05-11;Лилия;1307;FEMALE
2002-01-04;Мирослава;1308;FEMALE
1927-09-23;Юрий;1309;MALE
1951-05-23;Руслан;1310;MALE
1976-05-14;Юлия;1311;FEMALE
2021-05-19;Константин;1312;MALE
1947-01-21;Эдуард;1313;MALE
